first,firstbreed,breedage,firstreturn,returnage
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,25,5
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,24,4
20,26,6,22,2
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,24,4
20,26,6,24,4
20,NA,NA,25,5
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,27,7,23,3
20,NA,NA,NA,NA
20,NA,NA,27,7
20,NA,NA,NA,NA
20,NA,NA,25,5
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,26,6,24,4
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,26,6
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,24,4
20,26,6,22,2
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,22,2
20,27,7,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,26,6,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,27,7,24,4
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,27,7,23,3
20,NA,NA,26,6
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,25,5
20,26,6,23,3
20,NA,NA,24,4
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,27,7
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,24,4
20,25,5,22,2
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,24,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,26,5
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,23,2
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,27,6
21,NA,NA,NA,NA
21,NA,NA,23,2
21,25,4,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,NA,NA
21,26,5,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,26,5,25,4
21,27,6,24,3
21,25,4,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,23,2
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,26,5
21,26,5,23,2
21,NA,NA,23,2
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,26,5,24,3
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,24,3
21,NA,NA,26,5
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,26,5,23,2
21,26,5,25,4
21,NA,NA,25,4
21,NA,NA,23,2
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,24,3
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,NA,NA
21,NA,NA,23,2
21,NA,NA,NA,NA
21,NA,NA,26,5
21,NA,NA,26,5
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,25,4
21,NA,NA,24,3
21,NA,NA,24,3
21,NA,NA,23,2
21,NA,NA,26,5
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,NA,NA
21,NA,NA,24,3
21,NA,NA,25,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,27,5
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,27,5
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,26,4,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,24,2
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,24,2
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,24,2
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,NA,NA
22,NA,NA,27,5
22,NA,NA,25,3
22,NA,NA,26,4
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,NA,NA
22,NA,NA,25,3
22,NA,NA,25,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,27,4
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,27,4
23,NA,NA,26,3
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,25,2
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,27,4
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,26,3
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
23,NA,NA,NA,NA
21,NA,NA,23,2
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
